21.1651 21.1508 21.1584 21.1286 21.0642 21.0500 21.0284 21.0190 21.0188 21.0010 20.9877 20.9838 20.9836 20.9863 -0.2608 -0.4191 -0.5487 -0.5934 -0.7552 -0.8389 -0.9068 -0.9243 -0.9463 -1.0346 -1.0541 -1.1177 -1.1036 -1.1078
21.0644 21.0496 21.0590 21.0318 20.9823 20.9712 20.9528 20.9445 20.9448 20.9295 20.9178 20.9155 20.9160 20.9191 -0.2622 -0.3747 -0.3810 -0.2536 -0.2547 -0.2623 -0.3786 -0.3984 -0.4345 -0.6817 -0.7623 -0.9380 -0.9469 -0.9969
20.9926 20.9773 20.9881 20.9627 20.9244 20.9153 20.8992 20.8916 20.8921 20.8785 20.8679 20.8669 20.8678 20.8713 -0.2644 -0.3454 -0.2571 0.0137 0.1314 0.1683 0.0163 -0.0051 -0.0517 -0.4172 -0.5435 -0.8067 -0.8327 -0.9184
20.9495 20.9339 20.9448 20.9213 20.8894 20.8815 20.8668 20.8595 20.8601 20.8473 20.8374 20.8374 20.8386 20.8423 -0.2678 -0.3323 -0.1666 0.1873 0.3840 0.4523 0.2770 0.2547 0.2027 -0.2419 -0.4010 -0.7248 -0.7617 -0.8730
20.9335 20.9177 20.9280 20.9059 20.8765 20.8687 20.8546 20.8472 20.8479 20.8349 20.8254 20.8260 20.8274 20.8311 -0.2722 -0.3366 -0.1150 0.2790 0.5153 0.5909 0.4040 0.3822 0.3277 -0.1576 -0.3337 -0.6926 -0.7345 -0.8608
20.9440 20.9279 20.9366 20.9156 20.8845 20.8762 20.8617 20.8538 20.8545 20.8407 20.8310 20.8320 20.8333 20.8367 -0.2778 -0.3603 -0.1168 0.2886 0.5283 0.5839 0.3963 0.3763 0.3237 -0.1646 -0.3434 -0.7115 -0.7520 -0.8828
20.9796 20.9631 20.9699 20.9489 20.9130 20.9033 20.8878 20.8790 20.8795 20.8642 20.8540 20.8549 20.8558 20.8586 -0.2847 -0.4058 -0.1716 0.1882 0.3950 0.4281 0.2505 0.2343 0.1874 -0.2670 -0.4324 -0.7830 -0.8162 -0.9407
21.0406 21.0235 21.0281 21.0060 20.9619 20.9504 20.9329 20.9228 20.9231 20.9056 20.8945 20.8949 20.8950 20.8968 -0.2931 -0.4754 -0.2849 -0.0170 0.1211 0.1184 -0.0385 -0.0488 -0.0860 -0.4673 -0.6041 -0.9095 -0.9290 -1.0361
21.1283 21.1103 21.1121 21.0878 21.0317 21.0177 20.9973 20.9855 20.9854 20.9652 20.9528 20.9523 20.9513 20.9516 -0.3030 -0.5710 -0.4558 -0.3304 -0.2956 -0.3506 -0.4755 -0.4773 -0.5009 -0.7690 -0.8614 -1.0929 -1.0923 -1.1701
21.2433 21.2241 21.2223 21.1950 21.1231 21.1053 21.0811 21.0670 21.0665 21.0430 21.0288 21.0271 21.0248 21.0234 -0.3146 -0.6933 -0.7007 -0.7496 -0.8576 -0.9818 -1.0630 -1.0515 -1.0610 -1.1730 -1.2051 -1.3338 -1.3062 -1.3427
21.3851 21.3643 21.3583 21.3269 21.2351 21.2127 21.1837 21.1670 21.1659 21.1385 21.1221 21.1190 21.1150 21.1115 -0.3277 -0.8416 -1.0101 -1.2855 -1.5695 -1.7713 -1.7964 -1.7691 -1.7570 -1.6774 -1.6317 -1.6297 -1.5685 -1.5522
21.5498 21.5272 21.5164 21.4800 21.3650 21.3367 21.3022 21.2823 21.2805 21.2486 21.2298 21.2248 21.2189 21.2131 -0.3420 -1.0124 -1.3823 -1.9229 -2.4166 -2.7006 -2.6578 -2.6117 -2.5759 -2.2676 -2.1293 -1.9735 -1.8724 -1.7935
21.7290 21.7041 21.6882 21.6461 21.5051 21.4706 21.4300 21.4066 21.4041 21.3672 21.3459 21.3386 21.3305 21.3219 -0.3571 -1.1986 -1.8019 -2.6428 -3.3718 -3.7296 -3.6086 -3.5409 -3.4784 -2.9180 -2.6758 -2.3500 -2.2045 -2.0562
21.9082 21.8807 21.8600 21.8113 21.6438 21.6027 21.5556 21.5287 21.5254 21.4835 21.4595 21.4498 21.4395 21.4283 -0.3722 -1.3893 -2.2441 -3.4001 -4.3751 -4.7945 -4.5885 -4.4938 -4.4044 -3.5862 -3.2368 -2.7359 -2.5447 -2.3246
22.0699 22.0395 22.0146 21.9593 21.7668 21.7190 21.6660 21.6356 21.6316 21.5849 21.5585 21.5463 21.5340 21.5204 -0.3861 -1.5718 -2.6737 -4.1411 -5.3529 -5.8184 -5.5249 -5.4005 -5.2843 -4.2232 -3.7717 -3.1035 -2.8687 -2.5802
22.1987 22.1648 22.1363 22.0754 21.8613 21.8071 21.7489 21.7155 21.7109 21.6600 21.6316 21.6170 21.6032 21.5875 -0.3981 -1.7352 -3.0710 -4.8149 -6.2349 -6.7310 -6.3522 -6.1959 -6.0595 -4.7833 -4.2436 -3.4281 -3.1552 -2.8064
22.2831 22.2452 22.2136 22.1487 21.9179 21.8584 21.7962 21.7606 21.7554 21.7012 21.6716 21.6547 21.6396 21.6223 -0.4077 -1.8723 -3.4167 -5.3940 -6.9804 -7.4816 -7.0233 -6.8388 -6.6840 -5.2382 -4.6266 -3.6923 -3.3887 -2.9917
22.3162 22.2741 22.2405 22.1730 21.9323 21.8684 21.8038 21.7666 21.7610 21.7047 21.6746 21.6556 21.6397 21.6213 -0.4146 -1.9796 -3.6937 -5.8546 -7.5494 -8.0400 -7.5112 -7.3033 -7.1358 -5.5678 -4.9054 -3.8866 -3.5611 -3.1296
22.2967 22.2499 22.2158 22.1471 21.9038 21.8368 21.7714 21.7335 21.7277 21.6704 21.6407 21.6198 21.6034 21.5844 -0.4189 -2.0566 -3.9074 -6.1872 -7.9285 -8.3939 -7.8058 -7.5804 -7.4047 -5.7655 -5.0756 -4.0079 -3.6698 -3.2181
22.2279 22.1764 22.1430 22.0744 21.8356 21.7670 21.7022 21.6645 21.6585 21.6016 21.5731 21.5504 21.5338 21.5144 -0.4208 -2.1042 -4.0537 -6.3972 -8.1279 -8.5457 -7.9121 -7.6696 -7.4952 -5.8355 -5.1410 -4.0588 -3.7174 -3.2590
22.1175 22.0616 22.0302 21.9627 21.7344 21.6655 21.6026 21.5658 21.5598 21.5041 21.4777 21.4536 21.4369 21.4175 -0.4206 -2.1248 -4.1294 -6.4837 -8.1397 -8.5128 -7.8493 -7.5948 -7.4228 -5.7921 -5.1143 -4.0477 -3.7113 -3.2581
21.9771 21.9175 21.8891 21.8232 21.6097 21.5418 21.4818 21.4463 21.4404 21.3867 21.3629 21.3377 21.3213 21.3022 -0.4187 -2.1217 -4.1535 -6.4562 -8.0006 -8.3263 -7.6504 -7.3903 -7.2265 -5.6594 -5.0157 -3.9880 -3.6631 -3.2244
21.8207 21.7585 21.7333 21.6697 21.4731 21.4068 21.3501 21.3162 21.3105 21.2592 21.2382 21.2125 21.1967 21.1782 -0.4156 -2.0988 -4.1183 -6.3447 -7.7477 -8.0264 -7.3565 -7.1009 -6.9443 -5.4681 -4.8697 -3.8963 -3.5873 -3.1691
21.6598 21.5964 21.5746 21.5131 21.3344 21.2702 21.2170 21.1849 21.1793 21.1305 21.1124 21.0865 21.0714 21.0537 -0.4118 -2.0606 -4.0352 -6.1558 -7.4049 -7.6539 -7.0073 -6.7610 -6.6147 -5.2458 -4.6997 -3.7880 -3.4971 -3.1024
21.5035 21.4401 21.4217 21.3620 21.2007 21.1390 21.0892 21.0586 21.0532 21.0068 20.9915 20.9659 20.9517 20.9348 -0.4076 -2.0117 -3.9257 -5.9092 -7.0112 -7.2447 -6.6361 -6.4008 -6.2647 -5.0122 -4.5229 -3.6748 -3.4027 -3.0323
21.3577 21.2955 21.2801 21.2219 21.0768 21.0178 20.9710 20.9419 20.9366 20.8923 20.8796 20.8546 20.8414 20.8253 -0.4033 -1.9565 -3.7904 -5.6392 -6.6050 -6.8285 -6.2684 -6.0417 -5.9172 -4.7838 -4.3524 -3.5646 -3.3111 -2.9641
21.2272 21.1668 21.1539 21.0971 20.9662 20.9099 20.8657 20.8379 20.8327 20.7902 20.7797 20.7555 20.7433 20.7281 -0.3993 -1.8997 -3.6456 -5.3640 -6.2100 -6.4308 -5.9242 -5.7053 -5.5915 -4.5737 -4.1965 -3.4638 -3.2271 -2.9016
21.1156 21.0574 21.0465 20.9907 20.8720 20.8180 20.7760 20.7493 20.7442 20.7031 20.6945 20.6711 20.6599 20.6456 -0.3956 -1.8459 -3.5015 -5.1068 -5.8539 -6.0745 -5.6211 -5.4097 -5.3068 -4.3905 -4.0623 -3.3768 -3.1544 -2.8474
21.0267 20.9706 20.9612 20.9061 20.7971 20.7451 20.7049 20.6789 20.6738 20.6339 20.6268 20.6042 20.5939 20.5802 -0.3926 -1.7998 -3.3804 -4.8782 -5.5491 -5.7814 -5.3748 -5.1723 -5.0765 -4.2439 -3.9548 -3.3071 -3.0960 -2.8041
20.9648 20.9103 20.9017 20.8474 20.7448 20.6943 20.6552 20.6297 20.6247 20.5855 20.5795 20.5575 20.5477 20.5346 -0.3905 -1.7659 -3.2851 -4.7094 -5.3295 -5.5718 -5.2003 -5.0035 -4.9134 -4.1413 -3.8792 -3.2584 -3.0549 -2.7737
20.9327 20.8792 20.8710 20.8169 20.7180 20.6680 20.6295 20.6043 20.5993 20.5605 20.5550 20.5333 20.5240 20.5111 -0.3893 -1.7479 -3.2379 -4.6174 -5.2134 -5.4623 -5.1095 -4.9149 -4.8286 -4.0884 -3.8403 -3.2333 -3.0336 -2.7581
19.6977 19.7004 19.6982 19.7068 19.7147 19.7146 19.7170 19.7155 19.7150 19.7122 19.7109 19.7104 19.7081 19.7022 -0.2007 -0.1068 0.0279 0.1425 0.2475 0.2461 0.3546 0.3844 0.3812 0.2952 0.2286 0.0502 0.0008 -0.1309
19.7073 19.7100 19.7080 19.7164 19.7243 19.7239 19.7261 19.7245 19.7239 19.7210 19.7196 19.7191 19.7168 19.7107 -0.2008 -0.1072 0.0313 0.1559 0.2634 0.2548 0.3629 0.3965 0.3922 0.3009 0.2341 0.0525 0.0031 -0.1298
19.7269 19.7299 19.7278 19.7360 19.7431 19.7426 19.7442 19.7425 19.7419 19.7387 19.7372 19.7366 19.7341 19.7278 -0.2010 -0.1083 0.0405 0.1687 0.2825 0.2735 0.3800 0.4165 0.4153 0.3109 0.2437 0.0566 0.0073 -0.1278
19.7564 19.7597 19.7574 19.7654 19.7712 19.7705 19.7714 19.7695 19.7689 19.7652 19.7635 19.7628 19.7602 19.7536 -0.2014 -0.1102 0.0458 0.1820 0.3044 0.3048 0.4069 0.4477 0.4479 0.3254 0.2566 0.0617 0.0126 -0.1258
19.7959 19.7997 19.7973 19.8048 19.8092 19.8080 19.8079 19.8058 19.8052 19.8008 19.7988 19.7981 19.7955 19.7885 -0.2020 -0.1129 0.0532 0.1987 0.3325 0.3517 0.4450 0.4924 0.4874 0.3451 0.2719 0.0670 0.0180 -0.1241
19.8465 19.8508 19.8480 19.8550 19.8570 19.8555 19.8544 19.8520 19.8514 19.8461 19.8438 19.8430 19.8403 19.8329 -0.2029 -0.1170 0.0644 0.2304 0.3823 0.4171 0.4953 0.5463 0.5379 0.3697 0.2881 0.0718 0.0228 -0.1239
19.9084 19.9132 19.9102 19.9162 19.9157 19.9138 19.9115 19.9088 19.9081 19.9019 19.8992 19.8982 19.8953 19.8875 -0.2041 -0.1225 0.0743 0.2753 0.4508 0.5029 0.5579 0.6105 0.6023 0.3970 0.3045 0.0746 0.0260 -0.1257
19.9830 19.9884 19.9846 19.9898 19.9858 19.9835 19.9798 19.9767 19.9759 19.9687 19.9653 19.9641 19.9610 19.9528 -0.2057 -0.1299 0.0838 0.3235 0.5313 0.6078 0.6304 0.6825 0.6720 0.4243 0.3207 0.0735 0.0261 -0.1309
20.0707 20.0766 20.0717 20.0759 20.0676 20.0644 20.0591 20.0555 20.0547 20.0462 20.0421 20.0407 20.0375 20.0290 -0.2077 -0.1398 0.0901 0.3779 0.6219 0.7242 0.7052 0.7528 0.7397 0.4449 0.3312 0.0657 0.0205 -0.1413
20.1715 20.1779 20.1708 20.1747 20.1602 20.1561 20.1489 20.1448 20.1439 20.1339 20.1291 20.1273 20.1239 20.1151 -0.2101 -0.1533 0.0872 0.4193 0.6975 0.8329 0.7659 0.8079 0.7927 0.4497 0.3265 0.0460 0.0040 -0.1605
20.2830 20.2899 20.2805 20.2835 20.2620 20.2565 20.2474 20.2426 20.2415 20.2299 20.2240 20.2218 20.2183 20.2093 -0.2129 -0.1720 0.0682 0.4346 0.7384 0.9004 0.7843 0.8221 0.8051 0.4225 0.2923 0.0062 -0.0310 -0.1942
20.4034 20.4107 20.3986 20.4007 20.3709 20.3639 20.3524 20.3468 20.3456 20.3320 20.3249 20.3221 20.3183 20.3090 -0.2160 -0.1980 0.0226 0.3983 0.7036 0.8823 0.7241 0.7590 0.7396 0.3405 0.2119 -0.0645 -0.0941 -0.2492
20.5321 20.5395 20.5252 20.5254 20.4863 20.4774 20.4633 20.4567 20.4552 20.4393 20.4307 20.4271 20.4229 20.4133 -0.2196 -0.2331 -0.0565 0.2847 0.5564 0.7370 0.5510 0.5810 0.5660 0.1813 0.0700 -0.1760 -0.1941 -0.3324
20.6716 20.6788 20.6627 20.6601 20.6100 20.5988 20.5816 20.5737 20.5720 20.5534 20.5431 20.5384 20.5335 20.5237 -0.2236 -0.2790 -0.1748 0.0837 0.2768 0.4312 0.2376 0.2660 0.2558 -0.0711 -0.1473 -0.3367 -0.3384 -0.4486
20.8263 20.8330 20.8152 20.8089 20.7451 20.7307 20.7100 20.7006 20.6986 20.6767 20.6644 20.6583 20.6529 20.6429 -0.2279 -0.3367 -0.3361 -0.2186 -0.1582 -0.0582 -0.2351 -0.2102 -0.2084 -0.4267 -0.4496 -0.5519 -0.5318 -0.6013
20.9995 21.0053 20.9864 20.9752 20.8943 20.8760 20.8510 20.8397 20.8374 20.8118 20.7972 20.7895 20.7836 20.7737 -0.2326 -0.4065 -0.5460 -0.6241 -0.7554 -0.7409 -0.8747 -0.8511 -0.8327 -0.8880 -0.8413 -0.8238 -0.7764 -0.7917
21.1916 21.1961 21.1770 21.1593 21.0578 21.0353 21.0054 20.9921 20.9894 20.9596 20.9424 20.9328 20.9263 20.9166 -0.2376 -0.4870 -0.7986 -1.1309 -1.5127 -1.6032 -1.6683 -1.6440 -1.6098 -1.4444 -1.3146 -1.1470 -1.0672 -1.0163
21.3963 21.3990 21.3809 21.3553 21.2308 21.2038 21.1687 21.1531 21.1500 21.1158 21.0957 21.0841 21.0770 21.0676 -0.2428 -0.5740 -1.0772 -1.7043 -2.3769 -2.5913 -2.5677 -2.5459 -2.4913 -2.0665 -1.8427 -1.5038 -1.3889 -1.2633
21.5982 21.5988 21.5831 21.5484 21.4011 21.3695 21.3292 21.3115 21.3080 21.2695 21.2465 21.2330 21.2254 21.2165 -0.2479 -0.6599 -1.3588 -2.2834 -3.2572 -3.6015 -3.4809 -3.4630 -3.3898 -2.6929 -2.3731 -1.8614 -1.7122 -1.5108
21.7769 21.7753 21.7622 21.7192 21.5515 21.5158 21.4709 21.4514 21.4476 21.4055 21.3801 21.3648 21.3570 21.3489 -0.2525 -0.7349 -1.6039 -2.7937 -4.0322 -4.4999 -4.2892 -4.2779 -4.1867 -3.2452 -2.8419 -2.1778 -1.9997 -1.7305
21.9139 21.9101 21.8994 21.8500 21.6666 21.6277 21.5796 21.5588 21.5549 21.5103 21.4831 21.4666 21.4590 21.4518 -0.2565 -0.7907 -1.7884 -3.1737 -4.6076 -5.1759 -4.8945 -4.8886 -4.7829 -3.6591 -3.1954 -2.4189 -2.2196 -1.8994
21.9966 21.9909 21.9823 21.9288 21.7368 21.6961 21.6463 21.6250 21.6210 21.5755 21.5473 21.5302 21.5231 21.5170 -0.2596 -0.8223 -1.8931 -3.3858 -4.9266 -5.5639 -5.2387 -5.2351 -5.1214 -3.8981 -3.4016 -2.5640 -2.3538 -2.0039
22.0195 22.0121 22.0052 21.9503 21.7575 21.7167 21.6670 21.6458 21.6421 21.5970 21.5688 21.5518 21.5452 21.5402 -0.2617 -0.8275 -1.9078 -3.4202 -4.9744 -5.6369 -5.2979 -5.2945 -5.1850 -3.9447 -3.4475 -2.6048 -2.3947 -2.0389
21.9815 21.9726 21.9670 21.9136 21.7277 21.6887 21.6408 21.6205 21.6171 21.5741 21.5468 21.5306 21.5246 21.5208 -0.2628 -0.8060 -1.8367 -3.2713 -4.7466 -5.3957 -5.0728 -5.0720 -4.9728 -3.7999 -3.3337 -2.5411 -2.3432 -2.0044
21.8867 21.8767 21.8726 21.8223 21.6513 21.6154 21.5708 21.5520 21.5491 21.5096 21.4841 21.4692 21.4641 21.4615 -0.2629 -0.7600 -1.6886 -2.9598 -4.2778 -4.8668 -4.5872 -4.5899 -4.5055 -3.4812 -3.0737 -2.3816 -2.2070 -1.9066
21.7466 21.7355 21.7336 21.6876 21.5377 21.5059 21.4658 21.4491 21.4467 21.4116 21.3886 21.3758 21.3717 21.3703 -0.2622 -0.6944 -1.4706 -2.5204 -3.6141 -4.1094 -3.8949 -3.9009 -3.8379 -3.0227 -2.6976 -2.1458 -2.0032 -1.7585
21.5811 21.5691 21.5694 21.5283 21.4026 21.3757 21.3409 21.3262 21.3245 21.2945 21.2742 21.2638 21.2608 21.2605 -0.2612 -0.6178 -1.2201 -1.9978 -2.8304 -3.2199 -3.0829 -3.0925 -3.0545 -2.4836 -2.2531 -1.8663 -1.7594 -1.5809
21.4131 21.4003 21.4033 21.3666 21.2651 21.2432 21.2137 21.2011 21.2000 21.1749 21.1574 21.1495 21.1476 21.1485 -0.2604 -0.5406 -0.9655 -1.4679 -2.0406 -2.3135 -2.2555 -2.2683 -2.2526 -1.9333 -1.7984 -1.5803 -1.5088 -1.3990
21.2609 21.2474 21.2529 21.2203 21.1409 21.1233 21.0985 21.0878 21.0872 21.0664 21.0514 21.0458 21.0450 21.0468 -0.2601 -0.4710 -0.7322 -0.9788 -1.3160 -1.4809 -1.4951 -1.5102 -1.5156 -1.4270 -1.3794 -1.3179 -1.2786 -1.2325
21.1340 21.1199 21.1278 21.0982 21.0376 21.0238 21.0029 20.9937 20.9936 20.9763 20.9634 20.9597 20.9597 20.9623 -0.2605 -0.4137 -0.5301 -0.5653 -0.7056 -0.7726 -0.8476 -0.8659 -0.8895 -0.9952 -1.0216 -1.0956 -1.0838 -1.0930
21.0361 21.0215 21.0313 21.0042 20.9582 20.9473 20.9295 20.9213 20.9216 20.9069 20.8955 20.8934 20.8941 20.8972 -0.2619 -0.3707 -0.3743 -0.2233 -0.2076 -0.2081 -0.3309 -0.3497 -0.3881 -0.6502 -0.7357 -0.9203 -0.9310 -0.9849
20.9676 20.9525 20.9631 20.9383 20.9026 20.8938 20.8783 20.8708 20.8714 20.8583 20.8480 20.8471 20.8480 20.8515 -0.2643 -0.3428 -0.2447 0.0264 0.1604 0.2099 0.0523 0.0307 -0.0176 -0.3941 -0.5243 -0.7932 -0.8206 -0.9094
20.9266 20.9112 20.9221 20.8990 20.8696 20.8621 20.8478 20.8407 20.8414 20.8290 20.8194 20.8194 20.8206 20.8241 -0.2676 -0.3303 -0.1584 0.2023 0.4118 0.4843 0.3042 0.2815 0.2280 -0.2250 -0.3861 -0.7143 -0.7525 -0.8660
